"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","RecessCause","X","year","found_day","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","DurationMins","Time_Diff_Mins","Fate_video_simple","Fate_combined"
"6426",27559,"23-KWM086","23-KWM086_1","N-NotIncubating",2023-07-13 00:47:33,2023-07-13 00:55:13,"O",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,460,2023-07-13 00:55:23,10,53.8333333333333,0,"Hatched","Hatched"
"6427",27560,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 00:55:23,2023-07-13 03:48:23,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,10380,2023-07-13 03:48:33,10,200.333333333333,0,"Hatched","Hatched"
"6428",27560,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 00:55:23,2023-07-13 03:48:23,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,10380,2023-07-13 03:48:33,10,200.333333333333,0,"Hatched","Hatched"
"6429",27560,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 00:55:23,2023-07-13 03:48:23,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,10380,2023-07-13 03:48:33,10,200.333333333333,0,"Hatched","Hatched"
"6430",27561,"23-KWM086","23-KWM086_1","U-Unviewable",2023-07-13 03:48:33,2023-07-13 03:55:13,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,400,2023-07-13 03:55:23,10,44,0,"Hatched","Hatched"
"6431",27561,"23-KWM086","23-KWM086_1","U-Unviewable",2023-07-13 03:48:33,2023-07-13 03:55:13,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,400,2023-07-13 03:55:23,10,44,0,"Hatched","Hatched"
"6432",27561,"23-KWM086","23-KWM086_1","U-Unviewable",2023-07-13 03:48:33,2023-07-13 03:55:13,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,400,2023-07-13 03:55:23,10,44,0,"Hatched","Hatched"
"6433",27562,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 03:55:23,2023-07-13 09:26:33,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,19870,2023-07-13 09:26:43,10,814.783333333333,0,"Hatched","Hatched"
"6434",27562,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 03:55:23,2023-07-13 09:26:33,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,19870,2023-07-13 09:26:43,10,814.783333333333,0,"Hatched","Hatched"
"6435",27562,"23-KWM086","23-KWM086_1","I-Incubating",2023-07-13 03:55:23,2023-07-13 09:26:33,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,19870,2023-07-13 09:26:43,10,814.783333333333,0,"Hatched","Hatched"
"6436",27563,"23-KWM086","23-KWM086_1","Fate-Hatched",2023-07-13 09:26:43,2023-07-13 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,0,2023-07-13 09:26:53,10,37.8333333333333,0,"Hatched","Hatched"
"6437",27563,"23-KWM086","23-KWM086_1","Fate-Hatched",2023-07-13 09:26:43,2023-07-13 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,0,2023-07-13 09:26:53,10,37.8333333333333,0,"Hatched","Hatched"
"6438",27563,"23-KWM086","23-KWM086_1","Fate-Hatched",2023-07-13 09:26:43,2023-07-13 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,0,2023-07-13 09:26:53,10,37.8333333333333,0,"Hatched","Hatched"
"6439",27564,"23-KWM086","23-KWM086_1","PostFate_NotIncubating",2023-07-13 09:26:53,2023-07-14 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,86390,NA,NA,217.833333333333,0,"Hatched","Hatched"
"6440",27564,"23-KWM086","23-KWM086_1","PostFate_NotIncubating",2023-07-13 09:26:53,2023-07-14 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,86390,NA,NA,217.833333333333,0,"Hatched","Hatched"
"6441",27564,"23-KWM086","23-KWM086_1","PostFate_NotIncubating",2023-07-13 09:26:53,2023-07-14 09:26:43,"NotApplicable",1240,2023,183,"MDW","1987-29037",5,"Hatched",194,5,1,NA,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-13 9:26:43",11.99855324,10.92,166,167,167,168,NA,NA,NA,NA,164,164,NA,NA,"Active",NA,NA,"SPEI","Hatched",NA,"1","2023-07-07","2023/07/07 15:21:00","2023/07/07 15:40:00","ASY",1026,NA,266,25.8,NA,NA,"56.1","46.5",98,NA,NA,86390,NA,NA,217.833333333333,0,"Hatched","Hatched"
"6442",27400,"23-LSC014","23-LSC014_1","InitialAbsence_Laying",2023-06-28 13:26:11,2023-06-28 13:42:42,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991,2023-06-28 13:42:52,10,56.6666666666667,0,"Depredated","Depredated"
"6443",27402,"23-LSC014","23-LSC014_1","I-Incubating",2023-06-28 13:42:52,2023-06-29 14:13:19,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88227,2023-06-29 14:13:29,10,164,0,"Depredated","Depredated"
"6444",27403,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-06-29 14:13:29,2023-06-29 14:28:29,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,2023-06-29 14:28:29,0,22,0,"Depredated","Depredated"
"6445",27404,"23-LSC014","23-LSC014_1","I-Incubating",2023-06-29 14:28:29,2023-06-29 16:00:59,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5550,2023-06-29 16:01:09,10,962.45,0,"Depredated","Depredated"
"6446",27405,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-06-29 16:01:09,2023-06-29 16:18:29,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,2023-06-29 16:18:39,10,40,0,"Depredated","Depredated"
"6447",27406,"23-LSC014","23-LSC014_1","I-Incubating",2023-06-29 16:18:39,2023-06-30 13:09:36,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75057,2023-06-30 13:09:46,10,472.5,0,"Depredated","Depredated"
"6448",27407,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-06-30 13:09:46,2023-06-30 13:14:56,"P",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,2023-06-30 13:15:06,10,45,0,"Depredated","Depredated"
"6449",27408,"23-LSC014","23-LSC014_1","I-Incubating",2023-06-30 13:15:06,2023-06-30 14:45:06,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5400,2023-06-30 13:45:16,-3590,7.33333333333333,0,"Depredated","Depredated"
"6450",27409,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-06-30 13:45:16,2023-06-30 15:04:26,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,2023-06-30 15:04:36,10,27.6666666666667,0,"Depredated","Depredated"
"6451",27410,"23-LSC014","23-LSC014_1","I-Incubating",2023-06-30 15:04:36,2023-07-01 13:56:33,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82317,2023-07-01 13:56:43,10,334.5,0,"Depredated","Depredated"
"6452",27411,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-07-01 13:56:43,2023-07-01 14:14:43,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,2023-07-01 14:14:53,10,29.45,0,"Depredated","Depredated"
"6453",27412,"23-LSC014","23-LSC014_1","I-Incubating",2023-07-01 14:14:53,2023-07-01 15:10:43,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350,2023-07-01 15:10:53,10,0.333333333333333,0,"Depredated","Depredated"
"6454",27414,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-07-01 15:10:53,2023-07-01 15:31:23,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,2023-07-01 15:31:33,10,1.33333333333333,0,"Depredated","Depredated"
"6455",27413,"23-LSC014","23-LSC014_1","I-Incubating",2023-07-01 15:31:33,2023-07-01 16:09:33,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2280,2023-07-01 16:09:43,10,916.833333333333,0,"Depredated","Depredated"
"6456",27416,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-07-01 16:09:43,2023-07-01 16:26:23,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,2023-07-01 16:26:33,10,7.5,0,"Depredated","Depredated"
"6457",27417,"23-LSC014","23-LSC014_1","I-Incubating",2023-07-01 16:26:33,2023-07-02 05:55:00,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48507,2023-07-02 05:55:10,10,1154.45,0,"Depredated","Depredated"
"6458",27419,"23-LSC014","23-LSC014_1","N-NotIncubating",2023-07-02 05:55:10,2023-07-02 06:12:30,"P",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,2023-07-02 06:12:40,10,12.1666666666667,0,"Depredated","Depredated"
"6459",27418,"23-LSC014","23-LSC014_1","Fate-Depredated",2023-07-02 06:12:40,2023-07-02 06:12:40,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2023-07-02 06:12:50,10,183.5,0,"Depredated","Depredated"
"6460",27421,"23-LSC014","23-LSC014_1","PostFate_NotIncubating",2023-07-02 06:12:50,2023-07-02 06:34:50,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,2023-07-02 06:35:00,10,131.5,0,"Depredated","Depredated"
"6461",27420,"23-LSC014","23-LSC014_1","PostFate_Incubating",2023-07-02 06:35:00,2023-07-02 06:57:20,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,2023-07-02 06:57:30,10,1,0,"Depredated","Depredated"
"6462",27422,"23-LSC014","23-LSC014_1","PostFate_NotIncubating",2023-07-02 06:57:30,2023-07-02 07:11:40,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,2023-07-02 07:11:50,10,3.66666666666667,0,"Depredated","Depredated"
"6463",27423,"23-LSC014","23-LSC014_1","PostFate_Incubating",2023-07-02 07:11:50,2023-07-02 07:40:50,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,2023-07-02 07:41:00,10,846.616666666667,0,"Depredated","Depredated"
"6464",27424,"23-LSC014","23-LSC014_1","PostFate_NotIncubating",2023-07-02 07:41:00,2023-07-02 09:56:40,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8140,2023-07-02 09:56:50,10,38.0166666666667,0,"Depredated","Depredated"
"6465",27425,"23-LSC014","23-LSC014_1","PostFate_Incubating",2023-07-02 09:56:50,2023-07-02 10:36:40,"NotApplicable",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2390,2023-07-02 10:36:50,10,332.166666666667,0,"Depredated","Depredated"
"6466",27426,"23-LSC014","23-LSC014_1","PostFate_NotIncubating",2023-07-02 10:36:50,2023-07-03 06:12:40,"O",1248,2023,168,"LCP",NA,5,"Destroyed",183,NA,NA,"ARFO","Plotwatcher Pro","2023-06-28 13:26:11",NA,"2023-07-02 6:12:40",10.00290509,3.7,168,166,165.5,165,NA,NA,"1",165,163,162.5,NA,NA,"Active",4,0,"SPEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70550,NA,NA,33.8333333333333,0,"Depredated","Depredated"
"6467",27896,"24-AKM020","24-AKM020_1","I-Incubating",2024-06-24 11:42:18,2024-06-24 13:32:19,"NotApplicable",1259,2024,176,"LCP","1987-23470",6,"Abandoned",198,NA,NA,NA,"Plotwatcher Pro","2024-06-24 11:42:18",NA,"2024-07-16 9:07:52",23.04202546,21.89,174,174.75,174.75,175,NA,NA,"0",NA,170.75,170.75,NA,NA,"Active",0,0,"KIEI","Abandoned - Hen with incubated eggs did not return within 12hrs",NA,NA,"2024-07-14","2024/07/14 13:05:00",NA,"AHY",1075,NA,270,31.9,NA,NA,"56.4","54",104.8,NA,NA,6601,2024-06-24 13:32:29,10,860.783333333333,0,"Abandoned","Abandoned"
"6468",27897,"24-AKM020","24-AKM020_1","N-NotIncubating",2024-06-24 13:32:29,2024-06-24 13:47:39,"O",1259,2024,176,"LCP","1987-23470",6,"Abandoned",198,NA,NA,NA,"Plotwatcher Pro","2024-06-24 11:42:18",NA,"2024-07-16 9:07:52",23.04202546,21.89,174,174.75,174.75,175,NA,NA,"0",NA,170.75,170.75,NA,NA,"Active",0,0,"KIEI","Abandoned - Hen with incubated eggs did not return within 12hrs",NA,NA,"2024-07-14","2024/07/14 13:05:00",NA,"AHY",1075,NA,270,31.9,NA,NA,"56.4","54",104.8,NA,NA,910,2024-06-24 13:47:49,10,2.66666666666667,0,"Abandoned","Abandoned"
"6469",27898,"24-AKM020","24-AKM020_1","I-Incubating",2024-06-24 13:47:49,2024-06-26 16:14:33,"NotApplicable",1259,2024,176,"LCP","1987-23470",6,"Abandoned",198,NA,NA,NA,"Plotwatcher Pro","2024-06-24 11:42:18",NA,"2024-07-16 9:07:52",23.04202546,21.89,174,174.75,174.75,175,NA,NA,"0",NA,170.75,170.75,NA,NA,"Active",0,0,"KIEI","Abandoned - Hen with incubated eggs did not return within 12hrs",NA,NA,"2024-07-14","2024/07/14 13:05:00",NA,"AHY",1075,NA,270,31.9,NA,NA,"56.4","54",104.8,NA,NA,181604,2024-06-26 16:14:43,10,0,0,"Abandoned","Abandoned"
