"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","X","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter"
"5900",27592,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 03:45:57,2013-01-22 03:55:07,"Walk","O","Hen returns with 3 other Hen EISP who stand around nest and swim nearby","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5901",27593,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 03:55:17,2013-01-22 03:59:57,"Walk","NotApplicable","Hen SPEI leaves with 3 other Hen EISP","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5902",27594,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 04:00:07,2013-01-22 04:16:07,"Walk","O",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5903",27595,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 04:16:17,2013-01-22 05:31:27,"Fly Unprovoked","NotApplicable","2 EISP hens walk to nest and stand around incubation hen SPEI","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5904",27596,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 05:31:37,2013-01-22 06:37:57,"Walk","O",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5905",27597,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 06:38:07,2013-01-22 08:33:57,"Fly Unprovoked","NotApplicable","3 EISP hens return and stand around nest","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5906",27598,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 08:34:07,2013-01-22 08:54:17,"Walk","O",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5907",27599,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 08:54:27,2013-01-22 09:49:47,"Fly Unprovoked","NotApplicable","Group of 3 EISP hens return and stand around near incubating hen and feed","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5908",27600,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 09:49:57,2013-01-22 11:50:47,"Walk","O",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5909",27601,"23-DRS009","23-DRS009_1","Fate-Depredated",2013-01-22 01:03:17,2013-01-22 01:03:17,"Not Applicable","NotApplicable","ARFO returns to steal final egg","DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5910",27602,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 01:03:27,2013-01-22 01:10:27,"Fly Unprovoked","P",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5911",27603,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 11:50:57,2013-01-22 13:21:57,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5912",27604,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 13:22:07,2013-01-22 13:30:17,"Walk","O",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5913",27605,"23-DRS009","23-DRS009_1","PostFate_Incubating",2013-01-22 13:30:27,2013-01-22 14:06:57,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",27606,"23-DRS009","23-DRS009_1","PostFate_NotIncubating",2013-01-22 14:07:07,2013-01-23 01:03:17,"Not Applicable","NotApplicable",NA,"DRS",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5915",27607,"23-DRS127","23-DRS127_1","U-Unviewable",2023-07-02 11:28:35,2023-07-07 14:51:51,"Flush-Human","NotApplicable","Camera too far from nest to detect incubation breaks","DRS",2023-08-18,NA,NA,NA,1169,2023,183,"KIEI","LCP","1987-29032",6,"Destroyed",189,NA,NA,"ARFO",1,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-08 1:01:58",11.99855324,5.56,168,167.6666667,168,168,NA,NA,"0",NA,163.6666667,164,NA,NA,"Active",1,0,"KIEI","Depredated","ARFO",NA,"2023-07-07","2023/07/07 14:53:00","2023/07/07 15:12:00","ASY",990,NA,284,34.9,NA,NA,"55.8","49",107.3,NA,NA
"5916",27608,"23-DRS127","23-DRS127_1","N-NotIncubating",2023-07-07 14:52:01,2023-07-07 16:30:41,"Walk","H","Hen appears to return to nest","DRS",2023-08-18,NA,NA,NA,1169,2023,183,"KIEI","LCP","1987-29032",6,"Destroyed",189,NA,NA,"ARFO",1,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-08 1:01:58",11.99855324,5.56,168,167.6666667,168,168,NA,NA,"0",NA,163.6666667,164,NA,NA,"Active",1,0,"KIEI","Depredated","ARFO",NA,"2023-07-07","2023/07/07 14:53:00","2023/07/07 15:12:00","ASY",990,NA,284,34.9,NA,NA,"55.8","49",107.3,NA,NA
"5917",27609,"23-DRS127","23-DRS127_1","U-Unviewable",2023-07-07 16:30:51,2023-07-08 01:01:48,"Not Applicable","NotApplicable",NA,"DRS",2023-08-18,NA,NA,NA,1169,2023,183,"KIEI","LCP","1987-29032",6,"Destroyed",189,NA,NA,"ARFO",1,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-08 1:01:58",11.99855324,5.56,168,167.6666667,168,168,NA,NA,"0",NA,163.6666667,164,NA,NA,"Active",1,0,"KIEI","Depredated","ARFO",NA,"2023-07-07","2023/07/07 14:53:00","2023/07/07 15:12:00","ASY",990,NA,284,34.9,NA,NA,"55.8","49",107.3,NA,NA
"5918",27610,"23-DRS127","23-DRS127_1","Fate-Depredated",2023-07-08 01:01:58,2023-07-08 01:01:58,"Not Applicable","NotApplicable","Most likely time of fate but cannot confirm that there are no remaining eggs left in nest after this. Possible the POJA's destroy any remaining eggs in the hours after this event but camera hust too far from nest to tell.","DRS",2023-08-18,NA,NA,NA,1169,2023,183,"KIEI","LCP","1987-29032",6,"Destroyed",189,NA,NA,"ARFO",1,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-08 1:01:58",11.99855324,5.56,168,167.6666667,168,168,NA,NA,"0",NA,163.6666667,164,NA,NA,"Active",1,0,"KIEI","Depredated","ARFO",NA,"2023-07-07","2023/07/07 14:53:00","2023/07/07 15:12:00","ASY",990,NA,284,34.9,NA,NA,"55.8","49",107.3,NA,NA
"5919",27611,"23-DRS127","23-DRS127_1","PostFate_Unviewable",2023-07-08 01:02:08,2023-07-09 01:01:58,"Not Applicable","NotApplicable","Hen can be seen returning to nest after depredation event","DRS",2023-08-18,NA,NA,NA,1169,2023,183,"KIEI","LCP","1987-29032",6,"Destroyed",189,NA,NA,"ARFO",1,"Plotwatcher Pro","2023-07-02 11:28:35",NA,"2023-07-08 1:01:58",11.99855324,5.56,168,167.6666667,168,168,NA,NA,"0",NA,163.6666667,164,NA,NA,"Active",1,0,"KIEI","Depredated","ARFO",NA,"2023-07-07","2023/07/07 14:53:00","2023/07/07 15:12:00","ASY",990,NA,284,34.9,NA,NA,"55.8","49",107.3,NA,NA
"5920",27612,"22-EJB077","22-EJB077","Fate-Abandoned",2022-07-07 13:15:50,2022-07-07 13:15:50,"Flush-Human","H","Hen did not return to nest after Buck flushed her","DRS",2023-08-21,NA,NA,NA,1108,2022,188,"SPEI",NA,NA,2,"Abandoned",188,NA,NA,"PAJA",1,"Plotwatcher Pro","2022-07-07 13:15:50",NA,"2022-07-07 13:15:50",11.10009259,0,180,179.5,179.5,179,NA,NA,NA,NA,179.5,179.5,NA,NA,"Abandoned",0,NA,"SPEI","Abandoned - Hen with incubated eggs did not return within 12hrs","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5921",27613,"22-EJB077","22-EJB077","PostFate_NotIncubating",2022-07-07 13:16:00,2022-07-08 13:15:50,"Not Applicable","NotApplicable","Hen did not return in following 24 hrs, 4 PAJA and 1 GLGU land at nest and eat abandoned eggs","DRS",2023-08-21,NA,NA,NA,1108,2022,188,"SPEI",NA,NA,2,"Abandoned",188,NA,NA,"PAJA",1,"Plotwatcher Pro","2022-07-07 13:15:50",NA,"2022-07-07 13:15:50",11.10009259,0,180,179.5,179.5,179,NA,NA,NA,NA,179.5,179.5,NA,NA,"Abandoned",0,NA,"SPEI","Abandoned - Hen with incubated eggs did not return within 12hrs","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5922",27615,"22-ESW041","22-ESW041_2","PostFate_NotIncubating",2022-07-18 02:53:05,2022-07-18 03:31:25,"Walk","P",NA,"ESW",2023-08-22,NA,NA,NA,1113,2022,182,"KIEI",NA,"1987-29050",6,"Destroyed",199,NA,0,"ARFO",1,"Plotwatcher Pro","2022-07-01 12:54:05",NA,"2022-07-18 2:52:55",20.66315972,16.58,180,177.75,176.5,176,176,176,"0",NA,173.75,172.5,172,172,"Active",0,NA,"KIEI","Depredated","ARFO","0","2022-07-17","2022/07/17 12:24:00","2022/07/17 12:45:00","ASY",1204,NA,278,32.2,NA,NA,"54","46.5",104.6,NA,NA
"5923",27616,"22-ESW041","22-ESW041_2","PostFate_NotIncubating",2022-07-18 05:24:35,2022-07-19 02:52:55,"Not Applicable","O","hen does not return to nest","DRS",2023-08-22,NA,NA,NA,1113,2022,182,"KIEI",NA,"1987-29050",6,"Destroyed",199,NA,0,"ARFO",1,"Plotwatcher Pro","2022-07-01 12:54:05",NA,"2022-07-18 2:52:55",20.66315972,16.58,180,177.75,176.5,176,176,176,"0",NA,173.75,172.5,172,172,"Active",0,NA,"KIEI","Depredated","ARFO","0","2022-07-17","2022/07/17 12:24:00","2022/07/17 12:45:00","ASY",1204,NA,278,32.2,NA,NA,"54","46.5",104.6,NA,NA
"5924",27617,"22-JAM031","22-JAM031_2","PostFate_NotIncubating",2022-07-21 14:12:10,2022-07-22 11:34:57,"Not Applicable","O",NA,"DRS",2023-08-22,NA,NA,NA,1119,2022,182,"KIEI",NA,"1987-29049",4,"Hatched",202,4,1,NA,1,"Plotwatcher Pro","2022-07-01 18:20:12",NA,"2022-07-21 14:12:00",20.71857639,19.83,181,179,179,179,NA,NA,"0",NA,177,177,NA,NA,"Active",0,NA,"KIEI","Hatched",NA,"1","2022-07-17","2022/07/17 11:00:00","2022/07/17 11:21:00","ASY",1202,NA,267,32.4,NA,NA,"52.4","48.6",102.6,NA,NA
"5925",27618,"22-JAM031","22-JAM031_2","PostFate_EndOfVideo",2022-07-22 11:34:57,2022-07-22 11:34:57,"Not Applicable","NotApplicable","Camera retrieves","DRS",2023-08-22,NA,NA,NA,1119,2022,182,"KIEI",NA,"1987-29049",4,"Hatched",202,4,1,NA,1,"Plotwatcher Pro","2022-07-01 18:20:12",NA,"2022-07-21 14:12:00",20.71857639,19.83,181,179,179,179,NA,NA,"0",NA,177,177,NA,NA,"Active",0,NA,"KIEI","Hatched",NA,"1","2022-07-17","2022/07/17 11:00:00","2022/07/17 11:21:00","ASY",1202,NA,267,32.4,NA,NA,"52.4","48.6",102.6,NA,NA
"5926",27619,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-07 15:16:09,2022-07-08 13:23:17,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5927",27620,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-08 13:23:27,2022-07-08 13:53:07,"Walk","O",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5928",27621,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-08 13:53:17,2022-07-09 15:34:04,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5929",27622,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-09 15:34:14,2022-07-09 15:45:34,"Walk","O",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5930",27623,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-09 15:45:44,2022-07-10 13:30:11,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5931",27624,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-10 13:30:21,2022-07-10 13:49:21,"Walk","O",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5932",27625,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-10 13:49:31,2022-07-10 17:57:21,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933",27626,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-10 17:57:31,2022-07-10 19:52:41,"Walk","O","Large herd of caribou comethrough while hen is off nest","DRS",2023-08-22,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5934",27627,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-10 19:52:51,2022-07-11 16:52:28,"Fly Unprovoked","NotApplicable",NA,"DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5935",27629,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-11 16:52:38,2022-07-11 17:10:18,"Walk","O",NA,"DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936",27630,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-11 17:10:28,2022-07-13 01:25:21,"Flush-Predator","NotApplicable","Flushed by ARFO","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5937",27631,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-13 01:25:31,2022-07-13 02:22:11,"Walk","P","ARFO steal an unknown # of eggs","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5938",27632,"22-ESW092","22-ESW092_1","I-Incubating",2022-07-13 02:22:21,2022-07-13 02:38:01,"Flush-Predator","NotApplicable","Hen returns and resumes incubating but is then flushed again by fox.","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5939",27633,"22-ESW092","22-ESW092_1","N-NotIncubating",2022-07-13 02:38:11,2022-07-13 03:19:41,"Not Applicable","P","ARFO steals more eggs","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5940",27634,"22-ESW092","22-ESW092_1","Fate-Depredated",2022-07-13 03:19:51,2022-07-13 03:19:51,"Not Applicable","NotApplicable","ARFO visits nest for final time, presumeably stealing last egg","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5941",27635,"22-ESW092","22-ESW092_1","PostFate_NotIncubating",2022-07-13 03:20:01,2022-07-14 03:19:51,"Not Applicable","NotApplicable","Hen","DRS",2023-08-23,NA,NA,NA,1114,2022,188,"KIEI",NA,NA,0,"Destroyed",194,NA,NA,"ARFO",1,"Plotwatcher Pro","2022-07-07 15:16:09",NA,"2022-07-13 3:19:51",16.10716435,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"KIEI","Depredated","ARFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5942",27636,"22-JAN067","22-JAN067","N-NotIncubating",2022-07-22 22:01:17,2022-07-23 22:01:17,"Not Applicable","O","Abandoned nest, did not return","DRS",2023-08-24,NA,NA,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEI","Abandoned - Hen with incubated eggs did not return within 12hrs",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5943",27637,"22-NRG021","22-NRG021_2","PostFate_NotIncubating",2022-07-20 11:28:58,2022-07-21 11:28:48,"Not Applicable","NotApplicable","POJA's and ARFO show up at nest after hatch, nothing left in nest","DRS",2023-08-28,NA,NA,NA,1148,2022,181,"SPEI",NA,"1987-29048",5,"Hatched",201,2,2,NA,1,"Plotwatcher Pro","2022-07-08 15:32:16",NA,"2022-07-20 11:28:48",12.92927083,11.83,177,178,178,179,NA,NA,NA,NA,175,175,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"2","2022-07-16","2022/07/16 11:55:00","2022/07/16 12:30:00","ASY",1242,NA,265,25.9,NA,NA,"59.1","50.6",103,NA,NA
"5944",27638,"22-SBF008","22-SBF008_2","PostFate_NotIncubating",2022-07-22 03:43:24,2022-07-22 11:32:34,"Not Applicable","NotApplicable",NA,"DRS",2023-08-28,NA,NA,NA,1153,2022,189,"STEI",NA,"1176-57714",7,"Hatched",203,3,2,NA,1,"Plotwatcher Pro","2022-07-08 12:14:47",NA,"2022-07-22 3:43:14",13.97079861,13.64,180,179,179,179,NA,NA,"0",NA,174,174,NA,NA,"Active",4,0,"STEI","Hatched",NA,"2","2022-07-19","2022/07/19 15:26:00","2022/07/19 15:41:00","ASY",689,NA,225,36.2,NA,NA,"45.6","36.8",87.9,NA,NA
