"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","RecessCause","X","year","found_day","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs"
"4648",26726,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-16 18:16:44,2019-07-16 18:48:54,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,2019-07-16 18:49:04,10
"4649",26727,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-16 18:49:04,2019-07-16 19:17:44,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,2019-07-16 19:17:54,10
"4650",26728,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-16 19:17:54,2019-07-16 20:38:34,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4840,2019-07-16 20:38:44,10
"4651",26729,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-16 20:38:44,2019-07-16 21:05:34,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,2019-07-16 21:05:44,10
"4652",26730,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-16 21:05:44,2019-07-16 21:59:24,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3220,2019-07-16 21:59:34,10
"4653",26731,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-16 21:59:34,2019-07-16 22:17:24,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,2019-07-16 22:17:34,10
"4654",26732,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-16 22:17:34,2019-07-16 22:52:34,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,2019-07-16 22:52:44,10
"4655",26733,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-16 22:52:44,2019-07-16 23:41:34,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930,2019-07-16 23:41:44,10
"4656",26734,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-16 23:41:44,2019-07-17 02:04:01,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8537,2019-07-17 02:04:11,10
"4657",26735,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-17 02:04:11,2019-07-17 02:39:51,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2140,2019-07-17 02:40:01,10
"4658",26736,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-17 02:40:01,2019-07-17 06:26:41,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13600,2019-07-17 06:26:51,10
"4659",26737,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-17 06:26:51,2019-07-17 07:14:01,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2830,2019-07-17 07:14:11,10
"4660",26738,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-17 07:14:11,2019-07-17 11:39:31,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15920,2019-07-17 11:39:41,10
"4661",26739,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-17 11:39:41,2019-07-17 12:13:31,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030,2019-07-17 12:13:41,10
"4662",26740,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-17 12:13:41,2019-07-17 14:37:41,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8640,2019-07-17 14:37:51,10
"4663",26741,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-17 14:37:51,2019-07-17 15:30:31,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160,2019-07-17 15:30:41,10
"4664",26742,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-17 15:30:41,2019-07-17 17:11:41,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060,2019-07-17 17:11:51,10
"4665",26743,"19-MWM072","19-MWM072_2","N-NotIncubating",2019-07-17 17:11:51,2019-07-17 17:50:31,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320,2019-07-17 17:50:41,10
"4666",26744,"19-MWM072","19-MWM072_2","I-Incubating",2019-07-17 17:50:41,2019-07-17 18:04:11,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,NA
"4667",26745,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-17 18:05:38,2019-07-17 19:54:29,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6531,2019-07-17 19:54:39,10
"4668",26746,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-17 19:54:39,2019-07-17 20:57:29,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3770,2019-07-17 20:57:39,10
"4669",26747,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-17 20:57:39,2019-07-17 22:29:49,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5530,2019-07-17 22:29:59,10
"4670",26748,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-17 22:29:59,2019-07-17 23:22:39,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160,2019-07-17 23:22:49,10
"4671",26749,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-17 23:22:49,2019-07-18 09:19:06,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35777,2019-07-18 09:19:16,10
"4672",26750,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-18 09:19:16,2019-07-18 09:59:36,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420,2019-07-18 09:59:46,10
"4673",26751,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 09:59:46,2019-07-18 12:09:06,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7760,2019-07-18 12:09:16,10
"4674",26752,"19-MWM072","19-MWM072_3","U-Unviewable",2019-07-18 12:09:16,2019-07-18 14:21:06,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7910,2019-07-18 14:21:16,10
"4675",26753,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 14:21:16,2019-07-18 14:40:26,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,2019-07-18 14:40:36,10
"4676",26754,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-18 14:40:36,2019-07-18 14:56:36,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,2019-07-18 14:56:46,10
"4677",26755,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 14:56:46,2019-07-18 17:43:56,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10030,2019-07-18 17:44:06,10
"4678",26756,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-18 17:44:06,2019-07-18 18:08:56,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,2019-07-18 18:09:06,10
"4679",26757,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 18:09:06,2019-07-18 18:33:16,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,2019-07-18 18:33:26,10
"4680",26758,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-18 18:33:26,2019-07-18 19:12:56,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,2019-07-18 19:13:06,10
"4681",26759,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 19:13:06,2019-07-18 20:08:56,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350,2019-07-18 20:09:06,10
"4682",26760,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-18 20:09:06,2019-07-18 20:50:16,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470,2019-07-18 20:50:26,10
"4683",26761,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-18 20:50:26,2019-07-19 00:34:03,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13417,2019-07-19 00:34:13,10
"4684",26762,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 00:34:13,2019-07-19 01:10:53,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,2019-07-19 01:11:03,10
"4685",26763,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 01:11:03,2019-07-19 07:18:43,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22060,2019-07-19 07:18:53,10
"4686",26764,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 07:18:53,2019-07-19 08:09:13,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3020,2019-07-19 08:09:23,10
"4687",26765,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 08:09:23,2019-07-19 09:51:13,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6110,2019-07-19 09:51:23,10
"4688",26766,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 09:51:23,2019-07-19 10:50:23,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3540,2019-07-19 10:50:33,10
"4689",26767,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 10:50:33,2019-07-19 13:47:03,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10590,2019-07-19 13:47:13,10
"4690",26768,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 13:47:13,2019-07-19 13:52:43,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,2019-07-19 13:52:53,10
"4691",26769,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 13:52:53,2019-07-19 14:49:13,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380,2019-07-19 14:49:23,10
"4692",26770,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 14:49:23,2019-07-19 14:52:23,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,2019-07-19 14:52:33,10
"4693",26771,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 14:52:33,2019-07-19 14:53:33,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2019-07-19 14:53:43,10
"4694",26772,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 14:53:43,2019-07-19 15:23:03,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1760,2019-07-19 15:23:13,10
"4695",26773,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 15:23:13,2019-07-19 16:02:43,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,2019-07-19 16:02:53,10
"4696",26774,"19-MWM072","19-MWM072_3","N-NotIncubating",2019-07-19 16:02:53,2019-07-19 16:56:33,"O",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3220,2019-07-19 16:56:43,10
"4697",26775,"19-MWM072","19-MWM072_3","I-Incubating",2019-07-19 16:56:43,2019-07-19 20:51:33,"NotApplicable",1002,2019,184,NA,NA,6,"Hatched",205,5,3,NA,"Plotwatcher Pro","2019-07-06 13:08:31",NA,"2019-07-24 6:11:27",17.91581019,17.71,185,185.2,185,186,NA,NA,"0",NA,181.2,181,NA,NA,"Active",1,0,"STEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14090,2019-07-19 20:51:43,10
